smooth_window,diff_lag,eps,replicate,detected,truth,matched,precision,recall,f1,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
1,1,0.03,3,319,12,12,0.03761755485893417,1.0,0.07250755287009064,38.333333333333336,0.75,38.0,76.33333333333333,0.7642222680320024,0.24444444444444438
1,1,0.03,4,316,12,12,0.0379746835443038,1.0,0.07317073170731708,38.5,0.75,38.416666666666664,76.91666666666667,0.8617080636330617,0.17777777777777773
1,3,0.0,0,203,12,12,0.059113300492610835,1.0,0.11162790697674418,36.25,0.9166666666666666,38.25,74.5,0.7416110408076034,0.20601343101343098
1,3,0.0,1,207,12,12,0.057971014492753624,1.0,0.1095890410958904,37.416666666666664,1.0833333333333333,36.5,73.91666666666667,0.7480763679964836,0.31915584415584414
1,3,0.0,2,207,12,12,0.057971014492753624,1.0,0.1095890410958904,36.916666666666664,0.9166666666666666,37.75,74.66666666666667,0.7548834317309819,0.19887057387057383
1,3,0.0,3,206,12,12,0.05825242718446602,1.0,0.11009174311926606,37.416666666666664,1.1666666666666667,37.333333333333336,74.75,0.7870159344625648,0.1841269841269841
1,3,0.0,4,201,12,12,0.05970149253731343,1.0,0.11267605633802817,36.333333333333336,1.4166666666666667,37.166666666666664,73.5,0.7763494662802176,0.11809764309764309
1,3,0.01,0,206,12,12,0.05825242718446602,1.0,0.11009174311926606,36.25,0.9166666666666666,38.25,74.5,0.7416110408076034,0.20601343101343098
1,3,0.01,1,208,12,12,0.057692307692307696,1.0,0.1090909090909091,37.5,1.1666666666666667,36.25,73.75,0.7480763679964836,0.22332251082251078
1,3,0.01,2,206,12,12,0.05825242718446602,1.0,0.11009174311926606,37.166666666666664,0.9166666666666666,37.75,74.91666666666667,0.7548834317309819,0.22863247863247857
1,3,0.01,3,208,12,12,0.057692307692307696,1.0,0.1090909090909091,37.583333333333336,1.0833333333333333,37.333333333333336,74.91666666666667,0.7870159344625648,0.20079365079365075
1,3,0.01,4,205,12,12,0.05853658536585366,1.0,0.11059907834101383,36.333333333333336,1.0,38.333333333333336,74.66666666666667,0.8070776074836132,0.20092592592592592
1,3,0.03,0,202,12,12,0.0594059405940594,1.0,0.11214953271028036,36.5,0.9166666666666666,38.25,74.75,0.7416110408076034,0.17823565323565324
1,3,0.03,1,205,12,12,0.05853658536585366,1.0,0.11059907834101383,37.5,1.1666666666666667,36.0,73.5,0.7424920080251965,0.2483225108225108
1,3,0.03,2,207,12,12,0.057971014492753624,1.0,0.1095890410958904,37.666666666666664,0.75,37.583333333333336,75.25,0.7910664936979191,0.15085470085470085
1,3,0.03,3,207,12,12,0.057971014492753624,1.0,0.1095890410958904,37.583333333333336,1.0833333333333333,37.333333333333336,74.91666666666667,0.7870159344625648,0.20079365079365075
1,3,0.03,4,205,12,12,0.05853658536585366,1.0,0.11059907834101383,36.166666666666664,1.1666666666666667,38.166666666666664,74.33333333333333,0.8047286133577766,0.23425925925925925
1,5,0.0,0,162,12,12,0.07407407407407407,1.0,0.13793103448275862,34.25,0.9166666666666666,38.666666666666664,72.91666666666667,0.7316414469699329,0.3092592592592593
1,5,0.0,1,167,12,12,0.0718562874251497,1.0,0.1340782122905028,35.416666666666664,0.9166666666666666,38.5,73.91666666666667,0.7530758612156631,0.4275793650793651
1,5,0.0,2,157,12,12,0.07643312101910828,1.0,0.14201183431952663,36.666666666666664,0.9166666666666666,37.5,74.16666666666667,0.7459931980067532,0.2825396825396825
1,5,0.0,3,162,12,12,0.07407407407407407,1.0,0.13793103448275862,36.833333333333336,1.0833333333333333,36.833333333333336,73.66666666666667,0.6872784657646599,0.20092592592592592
1,5,0.0,4,138,12,12,0.08695652173913043,1.0,0.16,35.75,1.25,36.166666666666664,71.91666666666667,0.740573172986768,0.2609472934472934
1,5,0.01,0,161,12,12,0.07453416149068323,1.0,0.13872832369942198,34.333333333333336,0.9166666666666666,38.583333333333336,72.91666666666667,0.7316414469699329,0.29404761904761906
1,5,0.01,1,166,12,12,0.07228915662650602,1.0,0.1348314606741573,35.583333333333336,0.9166666666666666,38.5,74.08333333333333,0.7682386140672771,0.38591269841269843
